,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
6513,2013,1522.0,9830.72,13.07,Chile,Potatoes,233767
6514,2013,1522.0,9830.72,5.94,Chile,Potatoes,233767
6515,2013,1522.0,9830.72,13.07,Chile,"Rice, paddy",62051
6516,2013,1522.0,9830.72,5.94,Chile,"Rice, paddy",62051
6517,2013,1522.0,9830.72,13.07,Chile,Sweet potatoes,107692
6518,2013,1522.0,9830.72,5.94,Chile,Sweet potatoes,107692
6519,2013,1522.0,9830.72,13.07,Chile,Wheat,58143
6520,2013,1522.0,9830.72,5.94,Chile,Wheat,58143
6521,1990,3240.0,18058.29,27.22,Colombia,Cassava,93532
6522,1990,3240.0,18058.29,22.4,Colombia,Cassava,93532
6523,1990,3240.0,18058.29,27.22,Colombia,Maize,14498
6524,1990,3240.0,18058.29,22.4,Colombia,Maize,14498
6525,1990,3240.0,18058.29,27.22,Colombia,Plantains and others,71514
6526,1990,3240.0,18058.29,22.4,Colombia,Plantains and others,71514
6527,1990,3240.0,18058.29,27.22,Colombia,Potatoes,152736
6528,1990,3240.0,18058.29,22.4,Colombia,Potatoes,152736
6529,1990,3240.0,18058.29,27.22,Colombia,"Rice, paddy",40618
6530,1990,3240.0,18058.29,22.4,Colombia,"Rice, paddy",40618
6531,1990,3240.0,18058.29,27.22,Colombia,Sorghum,28476
6532,1990,3240.0,18058.29,22.4,Colombia,Sorghum,28476
6533,1990,3240.0,18058.29,27.22,Colombia,Soybeans,19986
6534,1990,3240.0,18058.29,22.4,Colombia,Soybeans,19986
6535,1990,3240.0,18058.29,27.22,Colombia,Wheat,18483
6536,1990,3240.0,18058.29,22.4,Colombia,Wheat,18483
6537,1990,3240.0,18058.29,27.22,Colombia,Yams,62287
6538,1990,3240.0,18058.29,22.4,Colombia,Yams,62287
6539,1991,3240.0,16817.0,27.3,Colombia,Cassava,94555
6540,1991,3240.0,16817.0,22.53,Colombia,Cassava,94555
6541,1991,3240.0,16817.0,27.3,Colombia,Maize,15498
6542,1991,3240.0,16817.0,22.53,Colombia,Maize,15498
6543,1991,3240.0,16817.0,27.3,Colombia,Plantains and others,72329
6544,1991,3240.0,16817.0,22.53,Colombia,Plantains and others,72329
6545,1991,3240.0,16817.0,27.3,Colombia,Potatoes,156654
6546,1991,3240.0,16817.0,22.53,Colombia,Potatoes,156654
6547,1991,3240.0,16817.0,27.3,Colombia,"Rice, paddy",39959
6548,1991,3240.0,16817.0,22.53,Colombia,"Rice, paddy",39959
6549,1991,3240.0,16817.0,27.3,Colombia,Sorghum,28784
6550,1991,3240.0,16817.0,22.53,Colombia,Sorghum,28784
6551,1991,3240.0,16817.0,27.3,Colombia,Soybeans,19244
6552,1991,3240.0,16817.0,22.53,Colombia,Soybeans,19244
6553,1991,3240.0,16817.0,27.3,Colombia,Wheat,19852
6554,1991,3240.0,16817.0,22.53,Colombia,Wheat,19852
6555,1991,3240.0,16817.0,27.3,Colombia,Yams,80884
6556,1991,3240.0,16817.0,22.53,Colombia,Yams,80884
6557,1992,3240.0,15305.94,27.38,Colombia,Cassava,91084
6558,1992,3240.0,15305.94,22.67,Colombia,Cassava,91084
6559,1992,3240.0,15305.94,27.38,Colombia,Maize,15175
6560,1992,3240.0,15305.94,22.67,Colombia,Maize,15175
6561,1992,3240.0,15305.94,27.38,Colombia,Plantains and others,71621
6562,1992,3240.0,15305.94,22.67,Colombia,Plantains and others,71621
6563,1992,3240.0,15305.94,27.38,Colombia,Potatoes,155655
6564,1992,3240.0,15305.94,22.67,Colombia,Potatoes,155655
6565,1992,3240.0,15305.94,27.38,Colombia,"Rice, paddy",40960
6566,1992,3240.0,15305.94,22.67,Colombia,"Rice, paddy",40960
6567,1992,3240.0,15305.94,27.38,Colombia,Sorghum,30684
6568,1992,3240.0,15305.94,22.67,Colombia,Sorghum,30684
6569,1992,3240.0,15305.94,27.38,Colombia,Soybeans,19451
6570,1992,3240.0,15305.94,22.67,Colombia,Soybeans,19451
6571,1992,3240.0,15305.94,27.38,Colombia,Wheat,17490
6572,1992,3240.0,15305.94,22.67,Colombia,Wheat,17490
6573,1992,3240.0,15305.94,27.38,Colombia,Yams,114594
6574,1992,3240.0,15305.94,22.67,Colombia,Yams,114594
6575,1993,3240.0,14961.81,27.42,Colombia,Cassava,101888
6576,1993,3240.0,14961.81,22.29,Colombia,Cassava,101888
6577,1993,3240.0,14961.81,27.42,Colombia,Maize,15465
6578,1993,3240.0,14961.81,22.29,Colombia,Maize,15465
6579,1993,3240.0,14961.81,27.42,Colombia,Plantains and others,67685
6580,1993,3240.0,14961.81,22.29,Colombia,Plantains and others,67685
6581,1993,3240.0,14961.81,27.42,Colombia,Potatoes,154545
6582,1993,3240.0,14961.81,22.29,Colombia,Potatoes,154545
6583,1993,3240.0,14961.81,27.42,Colombia,"Rice, paddy",41202
6584,1993,3240.0,14961.81,22.29,Colombia,"Rice, paddy",41202
6585,1993,3240.0,14961.81,27.42,Colombia,Sorghum,31389
6586,1993,3240.0,14961.81,22.29,Colombia,Sorghum,31389
6587,1993,3240.0,14961.81,27.42,Colombia,Soybeans,21363
6588,1993,3240.0,14961.81,22.29,Colombia,Soybeans,21363
6589,1993,3240.0,14961.81,27.42,Colombia,Wheat,18773
6590,1993,3240.0,14961.81,22.29,Colombia,Wheat,18773
6591,1993,3240.0,14961.81,27.42,Colombia,Yams,127935
6592,1993,3240.0,14961.81,22.29,Colombia,Yams,127935
6593,1994,3240.0,17051.34,27.17,Colombia,Cassava,94651
6594,1994,3240.0,17051.34,22.33,Colombia,Cassava,94651
6595,1994,3240.0,17051.34,27.17,Colombia,Maize,15671
6596,1994,3240.0,17051.34,22.33,Colombia,Maize,15671
6597,1994,3240.0,17051.34,27.17,Colombia,Plantains and others,64794
6598,1994,3240.0,17051.34,22.33,Colombia,Plantains and others,64794
6599,1994,3240.0,17051.34,27.17,Colombia,Potatoes,159364
6600,1994,3240.0,17051.34,22.33,Colombia,Potatoes,159364
6601,1994,3240.0,17051.34,27.17,Colombia,"Rice, paddy",40590
6602,1994,3240.0,17051.34,22.33,Colombia,"Rice, paddy",40590
6603,1994,3240.0,17051.34,27.17,Colombia,Sorghum,29611
6604,1994,3240.0,17051.34,22.33,Colombia,Sorghum,29611
6605,1994,3240.0,17051.34,27.17,Colombia,Soybeans,19323
6606,1994,3240.0,17051.34,22.33,Colombia,Soybeans,19323
6607,1994,3240.0,17051.34,27.17,Colombia,Wheat,20547
6608,1994,3240.0,17051.34,22.33,Colombia,Wheat,20547
6609,1994,3240.0,17051.34,27.17,Colombia,Yams,105860
6610,1994,3240.0,17051.34,22.33,Colombia,Yams,105860
6611,1995,3240.0,20156.23,27.3,Colombia,Cassava,98583
6612,1995,3240.0,20156.23,22.27,Colombia,Cassava,98583
6613,1995,3240.0,20156.23,27.3,Colombia,Maize,15537
6614,1995,3240.0,20156.23,22.27,Colombia,Maize,15537
6615,1995,3240.0,20156.23,27.3,Colombia,Plantains and others,73766
6616,1995,3240.0,20156.23,22.27,Colombia,Plantains and others,73766
6617,1995,3240.0,20156.23,27.3,Colombia,Potatoes,161991
6618,1995,3240.0,20156.23,22.27,Colombia,Potatoes,161991
6619,1995,3240.0,20156.23,27.3,Colombia,"Rice, paddy",42840
6620,1995,3240.0,20156.23,22.27,Colombia,"Rice, paddy",42840
6621,1995,3240.0,20156.23,27.3,Colombia,Sorghum,30640
6622,1995,3240.0,20156.23,22.27,Colombia,Sorghum,30640
6623,1995,3240.0,20156.23,27.3,Colombia,Soybeans,21075
6624,1995,3240.0,20156.23,22.27,Colombia,Soybeans,21075
6625,1995,3240.0,20156.23,27.3,Colombia,Wheat,21193
6626,1995,3240.0,20156.23,22.27,Colombia,Wheat,21193
6627,1995,3240.0,20156.23,27.3,Colombia,Yams,116198
6628,1995,3240.0,20156.23,22.27,Colombia,Yams,116198
6629,1996,3240.0,18131.0,27.12,Colombia,Cassava,101765
6630,1996,3240.0,18131.0,22.07,Colombia,Cassava,101765
6631,1996,3240.0,18131.0,27.12,Colombia,Maize,16293
6632,1996,3240.0,18131.0,22.07,Colombia,Maize,16293
6633,1996,3240.0,18131.0,27.12,Colombia,Plantains and others,69346
6634,1996,3240.0,18131.0,22.07,Colombia,Plantains and others,69346
6635,1996,3240.0,18131.0,27.12,Colombia,Potatoes,161255
6636,1996,3240.0,18131.0,22.07,Colombia,Potatoes,161255
6637,1996,3240.0,18131.0,27.12,Colombia,"Rice, paddy",40794
6638,1996,3240.0,18131.0,22.07,Colombia,"Rice, paddy",40794
6639,1996,3240.0,18131.0,27.12,Colombia,Sorghum,32993
6640,1996,3240.0,18131.0,22.07,Colombia,Sorghum,32993
6641,1996,3240.0,18131.0,27.12,Colombia,Soybeans,21395
6642,1996,3240.0,18131.0,22.07,Colombia,Soybeans,21395
6643,1996,3240.0,18131.0,27.12,Colombia,Wheat,21824
6644,1996,3240.0,18131.0,22.07,Colombia,Wheat,21824
6645,1996,3240.0,18131.0,27.12,Colombia,Yams,109892
6646,1996,3240.0,18131.0,22.07,Colombia,Yams,109892
6647,1997,3240.0,16005.0,27.54,Colombia,Cassava,92083
6648,1997,3240.0,16005.0,22.9,Colombia,Cassava,92083
6649,1997,3240.0,16005.0,27.54,Colombia,Maize,17054
6650,1997,3240.0,16005.0,22.9,Colombia,Maize,17054
6651,1997,3240.0,16005.0,27.54,Colombia,Plantains and others,70972
6652,1997,3240.0,16005.0,22.9,Colombia,Plantains and others,70972
6653,1997,3240.0,16005.0,27.54,Colombia,Potatoes,162924
6654,1997,3240.0,16005.0,22.9,Colombia,Potatoes,162924
6655,1997,3240.0,16005.0,27.54,Colombia,"Rice, paddy",46445
6656,1997,3240.0,16005.0,22.9,Colombia,"Rice, paddy",46445
6657,1997,3240.0,16005.0,27.54,Colombia,Sorghum,32129
6658,1997,3240.0,16005.0,22.9,Colombia,Sorghum,32129
6659,1997,3240.0,16005.0,27.54,Colombia,Soybeans,20780
6660,1997,3240.0,16005.0,22.9,Colombia,Soybeans,20780
6661,1997,3240.0,16005.0,27.54,Colombia,Wheat,21243
6662,1997,3240.0,16005.0,22.9,Colombia,Wheat,21243
6663,1997,3240.0,16005.0,27.54,Colombia,Yams,103399
6664,1997,3240.0,16005.0,22.9,Colombia,Yams,103399
6665,1998,3240.0,60687.0,27.67,Colombia,Cassava,90321
6666,1998,3240.0,60687.0,23.07,Colombia,Cassava,90321
6667,1998,3240.0,60687.0,27.67,Colombia,Maize,16598
6668,1998,3240.0,60687.0,23.07,Colombia,Maize,16598
6669,1998,3240.0,60687.0,27.67,Colombia,Plantains and others,67354
6670,1998,3240.0,60687.0,23.07,Colombia,Plantains and others,67354
6671,1998,3240.0,60687.0,27.67,Colombia,Potatoes,154602
6672,1998,3240.0,60687.0,23.07,Colombia,Potatoes,154602
6673,1998,3240.0,60687.0,27.67,Colombia,"Rice, paddy",47116
6674,1998,3240.0,60687.0,23.07,Colombia,"Rice, paddy",47116
6675,1998,3240.0,60687.0,27.67,Colombia,Sorghum,30228
6676,1998,3240.0,60687.0,23.07,Colombia,Sorghum,30228
6677,1998,3240.0,60687.0,27.67,Colombia,Soybeans,21197
6678,1998,3240.0,60687.0,23.07,Colombia,Soybeans,21197
6679,1998,3240.0,60687.0,27.67,Colombia,Wheat,20497
6680,1998,3240.0,60687.0,23.07,Colombia,Wheat,20497
6681,1998,3240.0,60687.0,27.67,Colombia,Yams,107832
6682,1998,3240.0,60687.0,23.07,Colombia,Yams,107832
6683,1999,3240.0,66088.0,26.77,Colombia,Cassava,97882
6684,1999,3240.0,66088.0,21.83,Colombia,Cassava,97882
6685,1999,3240.0,66088.0,26.77,Colombia,Maize,17961
6686,1999,3240.0,66088.0,21.83,Colombia,Maize,17961
6687,1999,3240.0,66088.0,26.77,Colombia,Plantains and others,69037
6688,1999,3240.0,66088.0,21.83,Colombia,Plantains and others,69037
6689,1999,3240.0,66088.0,26.77,Colombia,Potatoes,161620
6690,1999,3240.0,66088.0,21.83,Colombia,Potatoes,161620
6691,1999,3240.0,66088.0,26.77,Colombia,"Rice, paddy",48009
6692,1999,3240.0,66088.0,21.83,Colombia,"Rice, paddy",48009
6693,1999,3240.0,66088.0,26.77,Colombia,Sorghum,32948
6694,1999,3240.0,66088.0,21.83,Colombia,Sorghum,32948
6695,1999,3240.0,66088.0,26.77,Colombia,Soybeans,20361
6696,1999,3240.0,66088.0,21.83,Colombia,Soybeans,20361
6697,1999,3240.0,66088.0,26.77,Colombia,Wheat,21537
6698,1999,3240.0,66088.0,21.83,Colombia,Wheat,21537
6699,1999,3240.0,66088.0,26.77,Colombia,Yams,102843
6700,1999,3240.0,66088.0,21.83,Colombia,Yams,102843
6701,2000,3240.0,75843.0,26.98,Colombia,Cassava,99939
6702,2000,3240.0,75843.0,22.01,Colombia,Cassava,99939
6703,2000,3240.0,75843.0,26.98,Colombia,Maize,21064
6704,2000,3240.0,75843.0,22.01,Colombia,Maize,21064
6705,2000,3240.0,75843.0,26.98,Colombia,Plantains and others,72291
6706,2000,3240.0,75843.0,22.01,Colombia,Plantains and others,72291
6707,2000,3240.0,75843.0,26.98,Colombia,Potatoes,128180
6708,2000,3240.0,75843.0,22.01,Colombia,Potatoes,128180
6709,2000,3240.0,75843.0,26.98,Colombia,"Rice, paddy",47324
6710,2000,3240.0,75843.0,22.01,Colombia,"Rice, paddy",47324
6711,2000,3240.0,75843.0,26.98,Colombia,Sorghum,29211
6712,2000,3240.0,75843.0,22.01,Colombia,Sorghum,29211
6713,2000,3240.0,75843.0,26.98,Colombia,Soybeans,22493
6714,2000,3240.0,75843.0,22.01,Colombia,Soybeans,22493
6715,2000,3240.0,75843.0,26.98,Colombia,Wheat,15992
6716,2000,3240.0,75843.0,22.01,Colombia,Wheat,15992
6717,2000,3240.0,75843.0,26.98,Colombia,Yams,110616
6718,2000,3240.0,75843.0,22.01,Colombia,Yams,110616
6719,2001,3240.0,85515.3,27.28,Colombia,Cassava,104108
6720,2001,3240.0,85515.3,22.5,Colombia,Cassava,104108
6721,2001,3240.0,85515.3,27.28,Colombia,Maize,20755
6722,2001,3240.0,85515.3,22.5,Colombia,Maize,20755
6723,2001,3240.0,85515.3,27.28,Colombia,Plantains and others,77307
6724,2001,3240.0,85515.3,22.5,Colombia,Plantains and others,77307
6725,2001,3240.0,85515.3,27.28,Colombia,Potatoes,143742
6726,2001,3240.0,85515.3,22.5,Colombia,Potatoes,143742
6727,2001,3240.0,85515.3,27.28,Colombia,"Rice, paddy",45472
6728,2001,3240.0,85515.3,22.5,Colombia,"Rice, paddy",45472
6729,2001,3240.0,85515.3,27.28,Colombia,Sorghum,28509
6730,2001,3240.0,85515.3,22.5,Colombia,Sorghum,28509
6731,2001,3240.0,85515.3,27.28,Colombia,Soybeans,26594
6732,2001,3240.0,85515.3,22.5,Colombia,Soybeans,26594
6733,2001,3240.0,85515.3,27.28,Colombia,Wheat,15106
6734,2001,3240.0,85515.3,22.5,Colombia,Wheat,15106
6735,2001,3240.0,85515.3,27.28,Colombia,Yams,117102
6736,2001,3240.0,85515.3,22.5,Colombia,Yams,117102
6737,2002,3240.0,84023.26,27.77,Colombia,Cassava,103100
6738,2002,3240.0,84023.26,22.73,Colombia,Cassava,103100
6739,2002,3240.0,84023.26,27.77,Colombia,Maize,22773
6740,2002,3240.0,84023.26,22.73,Colombia,Maize,22773
6741,2002,3240.0,84023.26,27.77,Colombia,Plantains and others,78479
6742,2002,3240.0,84023.26,22.73,Colombia,Plantains and others,78479
6743,2002,3240.0,84023.26,27.77,Colombia,Potatoes,156377
6744,2002,3240.0,84023.26,22.73,Colombia,Potatoes,156377
6745,2002,3240.0,84023.26,27.77,Colombia,"Rice, paddy",48001
6746,2002,3240.0,84023.26,22.73,Colombia,"Rice, paddy",48001
6747,2002,3240.0,84023.26,27.77,Colombia,Sorghum,35000
6748,2002,3240.0,84023.26,22.73,Colombia,Sorghum,35000
6749,2002,3240.0,84023.26,27.77,Colombia,Soybeans,23600
6750,2002,3240.0,84023.26,22.73,Colombia,Soybeans,23600
6751,2002,3240.0,84023.26,27.77,Colombia,Wheat,17353
6752,2002,3240.0,84023.26,22.73,Colombia,Wheat,17353
6753,2002,3240.0,84023.26,27.77,Colombia,Yams,113682
6754,2002,3240.0,84023.26,22.73,Colombia,Yams,113682
6755,2004,3240.0,105514.19,27.3,Colombia,Cassava,108559
6756,2004,3240.0,105514.19,22.63,Colombia,Cassava,108559
6757,2004,3240.0,105514.19,27.3,Colombia,Maize,26357
6758,2004,3240.0,105514.19,22.63,Colombia,Maize,26357
6759,2004,3240.0,105514.19,27.3,Colombia,Plantains and others,78520
6760,2004,3240.0,105514.19,22.63,Colombia,Plantains and others,78520
6761,2004,3240.0,105514.19,27.3,Colombia,Potatoes,158199
6762,2004,3240.0,105514.19,22.63,Colombia,Potatoes,158199
6763,2004,3240.0,105514.19,27.3,Colombia,"Rice, paddy",48038
6764,2004,3240.0,105514.19,22.63,Colombia,"Rice, paddy",48038
6765,2004,3240.0,105514.19,27.3,Colombia,Sorghum,36000
6766,2004,3240.0,105514.19,22.63,Colombia,Sorghum,36000
6767,2004,3240.0,105514.19,27.3,Colombia,Soybeans,16169
6768,2004,3240.0,105514.19,22.63,Colombia,Soybeans,16169
6769,2004,3240.0,105514.19,27.3,Colombia,Wheat,18879
6770,2004,3240.0,105514.19,22.63,Colombia,Wheat,18879
6771,2004,3240.0,105514.19,27.3,Colombia,Yams,117050
6772,2004,3240.0,105514.19,22.63,Colombia,Yams,117050
6773,2005,3240.0,117881.45,27.56,Colombia,Cassava,106912
6774,2005,3240.0,117881.45,22.69,Colombia,Cassava,106912
6775,2005,3240.0,117881.45,27.56,Colombia,Maize,27537
6776,2005,3240.0,117881.45,22.69,Colombia,Maize,27537
6777,2005,3240.0,117881.45,27.56,Colombia,Plantains and others,78868
6778,2005,3240.0,117881.45,22.69,Colombia,Plantains and others,78868
6779,2005,3240.0,117881.45,27.56,Colombia,Potatoes,151954
6780,2005,3240.0,117881.45,22.69,Colombia,Potatoes,151954
6781,2005,3240.0,117881.45,27.56,Colombia,"Rice, paddy",48388
6782,2005,3240.0,117881.45,22.69,Colombia,"Rice, paddy",48388
6783,2005,3240.0,117881.45,27.56,Colombia,Sorghum,37000
6784,2005,3240.0,117881.45,22.69,Colombia,Sorghum,37000
6785,2005,3240.0,117881.45,27.56,Colombia,Soybeans,20000
6786,2005,3240.0,117881.45,22.69,Colombia,Soybeans,20000
6787,2005,3240.0,117881.45,27.56,Colombia,Wheat,23371
6788,2005,3240.0,117881.45,22.69,Colombia,Wheat,23371
6789,2005,3240.0,117881.45,27.56,Colombia,Yams,117678
6790,2005,3240.0,117881.45,22.69,Colombia,Yams,117678
6791,2006,3240.0,98328.63,27.51,Colombia,Cassava,103639
6792,2006,3240.0,98328.63,22.6,Colombia,Cassava,103639
6793,2006,3240.0,98328.63,27.51,Colombia,Maize,25368
6794,2006,3240.0,98328.63,22.6,Colombia,Maize,25368
6795,2006,3240.0,98328.63,27.51,Colombia,Plantains and others,81953
6796,2006,3240.0,98328.63,22.6,Colombia,Plantains and others,81953
6797,2006,3240.0,98328.63,27.51,Colombia,Potatoes,159033
6798,2006,3240.0,98328.63,22.6,Colombia,Potatoes,159033
6799,2006,3240.0,98328.63,27.51,Colombia,"Rice, paddy",45717
6800,2006,3240.0,98328.63,22.6,Colombia,"Rice, paddy",45717
6801,2006,3240.0,98328.63,27.51,Colombia,Sorghum,37000
6802,2006,3240.0,98328.63,22.6,Colombia,Sorghum,37000
6803,2006,3240.0,98328.63,27.51,Colombia,Soybeans,20000
6804,2006,3240.0,98328.63,22.6,Colombia,Soybeans,20000
6805,2006,3240.0,98328.63,27.51,Colombia,Wheat,15490
6806,2006,3240.0,98328.63,22.6,Colombia,Wheat,15490
6807,2006,3240.0,98328.63,27.51,Colombia,Yams,105600
6808,2006,3240.0,98328.63,22.6,Colombia,Yams,105600
6809,2007,3240.0,82439.06,27.45,Colombia,Cassava,108337
6810,2007,3240.0,82439.06,22.48,Colombia,Cassava,108337
6811,2007,3240.0,82439.06,27.45,Colombia,Maize,27661
6812,2007,3240.0,82439.06,22.48,Colombia,Maize,27661
6813,2007,3240.0,82439.06,27.45,Colombia,Plantains and others,81560
6814,2007,3240.0,82439.06,22.48,Colombia,Plantains and others,81560
6815,2007,3240.0,82439.06,27.45,Colombia,Potatoes,166986
6816,2007,3240.0,82439.06,22.48,Colombia,Potatoes,166986
6817,2007,3240.0,82439.06,27.45,Colombia,"Rice, paddy",49020
6818,2007,3240.0,82439.06,22.48,Colombia,"Rice, paddy",49020
6819,2007,3240.0,82439.06,27.45,Colombia,Sorghum,37000
6820,2007,3240.0,82439.06,22.48,Colombia,Sorghum,37000
6821,2007,3240.0,82439.06,27.45,Colombia,Soybeans,20000
6822,2007,3240.0,82439.06,22.48,Colombia,Soybeans,20000
6823,2007,3240.0,82439.06,27.45,Colombia,Wheat,18709
6824,2007,3240.0,82439.06,22.48,Colombia,Wheat,18709
6825,2007,3240.0,82439.06,27.45,Colombia,Yams,104038
6826,2007,3240.0,82439.06,22.48,Colombia,Yams,104038
6827,2008,3240.0,48538.97,27.16,Colombia,Cassava,109215
6828,2008,3240.0,48538.97,22.07,Colombia,Cassava,109215
6829,2008,3240.0,48538.97,27.16,Colombia,Maize,27712
6830,2008,3240.0,48538.97,22.07,Colombia,Maize,27712
6831,2008,3240.0,48538.97,27.16,Colombia,Plantains and others,81611
6832,2008,3240.0,48538.97,22.07,Colombia,Plantains and others,81611
6833,2008,3240.0,48538.97,27.16,Colombia,Potatoes,176013
6834,2008,3240.0,48538.97,22.07,Colombia,Potatoes,176013
6835,2008,3240.0,48538.97,27.16,Colombia,"Rice, paddy",48887
6836,2008,3240.0,48538.97,22.07,Colombia,"Rice, paddy",48887
6837,2008,3240.0,48538.97,27.16,Colombia,Sorghum,37100
6838,2008,3240.0,48538.97,22.07,Colombia,Sorghum,37100
6839,2008,3240.0,48538.97,27.16,Colombia,Soybeans,21574
6840,2008,3240.0,48538.97,22.07,Colombia,Soybeans,21574
6841,2008,3240.0,48538.97,27.16,Colombia,Wheat,18151
6842,2008,3240.0,48538.97,22.07,Colombia,Wheat,18151
6843,2008,3240.0,48538.97,27.16,Colombia,Yams,104870
6844,2008,3240.0,48538.97,22.07,Colombia,Yams,104870
6845,2009,3240.0,51435.13,27.68,Colombia,Cassava,106899
6846,2009,3240.0,51435.13,22.87,Colombia,Cassava,106899
6847,2009,3240.0,51435.13,27.68,Colombia,Maize,26845
6848,2009,3240.0,51435.13,22.87,Colombia,Maize,26845
6849,2009,3240.0,51435.13,27.68,Colombia,Plantains and others,78714
6850,2009,3240.0,51435.13,22.87,Colombia,Plantains and others,78714
6851,2009,3240.0,51435.13,27.68,Colombia,Potatoes,183793
6852,2009,3240.0,51435.13,22.87,Colombia,Potatoes,183793
6853,2009,3240.0,51435.13,27.68,Colombia,"Rice, paddy",46956
6854,2009,3240.0,51435.13,22.87,Colombia,"Rice, paddy",46956
6855,2009,3240.0,51435.13,27.68,Colombia,Sorghum,37000
6856,2009,3240.0,51435.13,22.87,Colombia,Sorghum,37000
6857,2009,3240.0,51435.13,27.68,Colombia,Soybeans,22000
6858,2009,3240.0,51435.13,22.87,Colombia,Soybeans,22000
6859,2009,3240.0,51435.13,27.68,Colombia,Wheat,16946
6860,2009,3240.0,51435.13,22.87,Colombia,Wheat,16946
6861,2009,3240.0,51435.13,27.68,Colombia,Yams,106037
6862,2009,3240.0,51435.13,22.87,Colombia,Yams,106037
6863,2010,3240.0,48618.46,27.54,Colombia,Cassava,106094
6864,2010,3240.0,48618.46,22.68,Colombia,Cassava,106094
6865,2010,3240.0,48618.46,27.54,Colombia,Maize,27227
6866,2010,3240.0,48618.46,22.68,Colombia,Maize,27227
6867,2010,3240.0,48618.46,27.54,Colombia,Plantains and others,80771
6868,2010,3240.0,48618.46,22.68,Colombia,Plantains and others,80771
6869,2010,3240.0,48618.46,27.54,Colombia,Potatoes,172462
6870,2010,3240.0,48618.46,22.68,Colombia,Potatoes,172462
6871,2010,3240.0,48618.46,27.54,Colombia,"Rice, paddy",41223
6872,2010,3240.0,48618.46,22.68,Colombia,"Rice, paddy",41223
6873,2010,3240.0,48618.46,27.54,Colombia,Sorghum,57069
6874,2010,3240.0,48618.46,22.68,Colombia,Sorghum,57069
6875,2010,3240.0,48618.46,27.54,Colombia,Soybeans,17152
6876,2010,3240.0,48618.46,22.68,Colombia,Soybeans,17152
6877,2010,3240.0,48618.46,27.54,Colombia,Wheat,17697
6878,2010,3240.0,48618.46,22.68,Colombia,Wheat,17697
6879,2010,3240.0,48618.46,27.54,Colombia,Yams,108871
